AT1G69640-MONOMER	AT1G69640	Q8VYI1		
AT2G25450-MONOMER	AT2G25450	Q9SKK4		
AT4G37070-MONOMER	AT4G37070		AtPLA IVA	
AT2G33590-MONOMER	AT2G33590	O22809		
AT5G48180-MONOMER	AT5G48180			
AT5G01220-MONOMER	AT5G01220		UDP-sulfoquinovose:DAG sulfoquinovosyltransferase	SQD2
GQT-5021-MONOMER	GQT-5021		AT4G00500.1	
AT5G08670-MONOMER	AT5G08670	P83483	AT5G08670	
AT1G21440-MONOMER	AT1G21440	Q501F7	isocitrate lyase	
GQT-4250-MONOMER	GQT-4250		AT2G26810.1	
GQT-3809-MONOMER	GQT-3809		AT1G05675.1	
AT3G05610-MONOMER	AT3G05610	Q8GX86	pectinesterase	
CPLX-7233				
AT4G24040-MONOMER	AT4G24040		trehalase	alpha,alpha-trehalase
AT3G47780-MONOMER	AT3G47780	Q9STT5	ATPase, coupled to transmembrane movement of substances	
GQT-5406-MONOMER	GQT-5406		AT1G03400.2	
GQT-3188-MONOMER	GQT-3188		AT4G28710.1	
AT5G09970-MONOMER	AT5G09970	Q9FIB0	AT5G09970	
MONOMER-1099	G-671		Photosystem I P700 chlorophyll a apoprotein A1	PsaA, PSI-A
ATCG00350-MONOMER	ATCG00350		PsaA	
AT2G38650-MONOMER	AT2G38650		polygalacturonate 4-alpha-galacturonosyltransferase	
AT2G44160-CPLX				
AT2G02930-MONOMER	AT2G02930	Q9SLM6	glutathione transferase	
GQT-4264-MONOMER	GQT-4264		AT5G04060.1	
CPLXQT-14			ribonucleoside-diphosphate reductase	
GQT-1639-MONOMER	GQT-1639	Q9SZQ3	AT4G29800.2	
GQT-4430-MONOMER	GQT-4430		AT3G13800.1	
AT1G56360-MONOMER	AT1G56360	Q9C510	acid phosphatase	
ATMG00990-MONOMER	ATMG00990	P92533	NADH dehydrogenase	
AT5G53990-MONOMER	AT5G53990	Q9FN28	transferase, transferring glycosyl groups	
AT4G32320-MONOMER	AT4G32320	Q8GY91	L-ascorbate peroxidase	
AT1G60690-MONOMER	AT1G60690	O22707	aldo-keto reductase	
AT3G23920-MONOMER	AT3G23920		beta-amylase	
AT3G29260-MONOMER	AT3G29260	Q9LS67	oxidoreductase	
AT2G36580-MONOMER	AT2G36580	Q9SJQ0	pyruvate kinase	
GQT-5210-MONOMER	GQT-5210		AT4G32540.2	
GQT-5281-MONOMER	GQT-5281		AT1G52700.2	
AT1G01220-MONOMER	AT1G01220		L-fucokinase / GDP-L-fucose pyrophosphorylase	
AT3G21730-MONOMER	AT3G21730	Q6GKX5	AT3G21730	
GQT-5332-MONOMER	GQT-5332		AT2G31990.2	
AT3G12230-MONOMER	AT3G12230	Q9C7D3	AT3G12230	
AT4G25080-MONOMER	AT4G25080	Q9SW18	magnesium protoporphyrin IX methyltransferase	S-adenosyl-L-methionine:Mg-protoporphyrin IX methyltransferase, MgP<sub>IX</sub>MT
GQT-1488-MONOMER	GQT-1488	Q9SV43	AT3G54950.1	
GQT-4428-MONOMER	GQT-4428		AT1G15040.1	
AT3G09260-MONOMER	AT3G09260	Q9SR37	scopolin &beta;-glucosidase	scopolin beta-glucosidase
GQT-4301-MONOMER	GQT-4301		AT5G52547.1	
AT2G47000-MONOMER	AT2G47000	O80725	xenobiotic-transporting ATPase	
MONOMERQT-4140			&gamma;-glutamyl cyclotransferase	GGC
CPLXQT-15		Q9SU14		
AT2G23560-MONOMER	AT2G23560	O80472	methylesterase	
AT1G23460-MONOMER	AT1G23460	Q9ZUE7	AT1G23460	
AT3G25610-MONOMER	AT3G25610	Q9LI83	ATPase, coupled to transmembrane movement of ions, phosphorylative mechanism	
AT1G33990-MONOMER	AT1G33990	Q9FVW3	hydrolase	
GQT-4332-MONOMER	GQT-4332		AT4G30490.1	
GQT-5383-MONOMER	GQT-5383		AT3G26290.2	
AT2G36970-MONOMER	AT2G36970	Q9SJL0	UDP-glycosyltransferase	
AT3G08900-MONOMER	AT3G08900	O22666	UDP-L-arabinose mutase	uridine-diphosphate-L-arabinose mutase, UDP-L-Ara mutase
AT3G29590-MONOMER	AT3G29590	Q9LJB4	transferase//O-malonyltransferase	
GQT-1214-MONOMER	GQT-1214	O82174	AT2G35170.1	
GQT-5586-MONOMER	GQT-5586		AT1G08680.4	
GQT-5423-MONOMER	GQT-5423		AT3G48830.1	
AT5G49740-MONOMER	AT5G49740	Q3KTM0	oxidoreductase//ferric-chelate reductase	FRO1-like protein
AT1G22020-MONOMER	AT1G22020	Q9LM59	glycine hydroxymethyltransferase	
AT1G32060-MONOMER	AT1G32060	P25697	phosphoribulokinase	
MONOMER-17354				
GQT-4076-MONOMER	GQT-4076		AT4G28940.1	
AT3G63440-MONOMER	AT3G63440		cytokinin oxidase	cytokinin dehydrogenase
GQT-4360-MONOMER	GQT-4360		AT2G32740.1	
AT2G29360-MONOMER	AT2G29360	Q9ZW19	oxidoreductase	
GQT-4605-MONOMER	GQT-4605		AT3G45090.1	
GQT-5541-MONOMER	GQT-5541		AT2G47940.1	
AT5G18100-MONOMER	AT5G18100		copper, zinc superoxide dismutase	
AT4G08790-MONOMER	AT4G08790	Q94JV5	nitrilase	
AT2G01630-MONOMER	AT2G01630	Q9ZU91	hydrolase, hydrolyzing O-glycosyl compounds	
AT1G31230-MONOMER	AT1G31230			AK1, HSDH1
ATCG01250-MONOMER	ATCG01250	P0CC33	NADH dehydrogenase (ubiquinone)	
AT4G34230-MONOMER	AT4G34230		cinnamyl alcohol dehydrogenase	cinnamyl-alcohol dehydrogenase
GQT-5579-MONOMER	GQT-5579		AT3G26410.1	
AT5G48010-MONOMER	AT5G48010		thalianol synthase	
GQT-4279-MONOMER	GQT-4279		AT5G19290.1	
AT2G20340-MONOMER	AT2G20340	Q8RY79	tyrosine decarboxylase	
AT1G07240-MONOMER	AT1G07240		UDP-glycosyltransferase	
GQT-1197-MONOMER	GQT-1197	Q9FHN7	AT5G51470.1	
AT1G50560-MONOMER	AT1G50560	Q9LPS6	AT1G50560	
AT5G51030-MONOMER	AT5G51030	Q9FI45	oxidoreductase	
AT5G67150-MONOMER	AT5G67150	Q9FH98	transferase	
AT5G42100-MONOMER	AT5G42100	Q9FHX5	hydrolase, hydrolyzing O-glycosyl compounds	
AT5G10100-MONOMER	AT5G10100		trehalose-phosphatase	trehalose-6-phosphate phosphatase
AT4G15210-MONOMER	AT4G15210		beta-amylase	
AT1G73480-MONOMER	AT1G73480	Q94AM5	hydrolase	
AT1G61120-MONOMER	AT1G61120	Q93YV0	g(E,E)-geranyllinalool synthase	
AT3G57170-MONOMER	AT3G57170	Q9M1I4	transferase	
AT4G28410-MONOMER	AT4G28410			
AT3G55310-MONOMER	AT3G55310	Q67Z59	oxidoreductase	
GQT-4485-MONOMER	GQT-4485		AT5G47970.1	
AT1G23480-MONOMER	AT1G23480	Q9LQC9	cellulose synthase	
AT3G63520-MONOMER	AT3G63520	Q8GRI2	carotenoid cleavage dioxygenase	
AT3G47450-MONOMER	AT3G47450	Q66GP9	GTPase	
GQT-5464-MONOMER	GQT-5464		AT5G19180.1	
AT3G07010-MONOMER	AT3G07010	Q9M8Z8	pectate lyase	
GQT-5137-MONOMER	GQT-5137		AT5G63450.2	
AT5G18630-MONOMER	AT5G18630	Q6DBI3	triacylglycerol lipase	
AT4G10120-MONOMER	AT4G10120		sucrose-phosphate synthase	
GQT-3883-MONOMER	GQT-3883		AT5G17520.1	
AT1G76680-MONOMER	AT1G76680	Q8LAH7	12-oxophytodienoate reductase	OPDA reductase, At1g76680
AT5G19460-MONOMER	AT5G19460	Q8VXZ0	hydrolase	
AT1G72190-MONOMER	AT1G72190	Q9C7T6	oxidoreductase	
AT1G72700-MONOMER	AT1G72700	Q9SGG3	ATPase, coupled to transmembrane movement of ions, phosphorylative mechanism	
AT4G38650-MONOMER	AT4G38650	Q84VX1	hydrolase, hydrolyzing O-glycosyl compounds	
AT5G54570-MONOMER	AT5G54570	Q9FIU7	hydrolase, hydrolyzing O-glycosyl compounds	
GQT-1426-MONOMER	GQT-1426	Q9FXK7	AT1G25145.1	
AT4G37000-MONOMER	AT4G37000	Q8LDU4		
AT3G27060-MONOMER	AT3G27060	Q9LSD0	TSO2 subunit	
AT2G24190-MONOMER	AT2G24190	Q9ZUH5	aldehyde reductase	
GQT-5403-MONOMER	GQT-5403		AT5G19410.2	
AT5G19310-MONOMER	AT5G19310	Q3E9C2	helicase	
GQT-5378-MONOMER	GQT-5378		AT5G44520.2	
AT4G37270-MONOMER	AT4G37270	Q9M3H5	copper-exporting ATPase//calcium-transporting ATPase	
AT5G44790-MONOMER	AT5G44790	Q9S7J8	ATPase, coupled to transmembrane movement of ions, phosphorylative mechanism	
AT4G29540-MONOMER	AT4G29540	Q9SU91	AT4G29540	
AT1G49650-MONOMER	AT1G49650	Q9FX93	hydrolase	
AT4G17190-MONOMER	AT4G17190	Q43315		farnesyl diphosphate synthase
AT2G35020-MONOMER	AT2G35020	O64765	N-acetylglucosamine-1-phosphate uridylyltransferase	
GQT-382-MONOMER	GQT-382	Q9M308	AT3G61610.1	
AT4G18480-MONOMER	AT4G18480	P16127	magnesium chelatase//ATPase	
AT2G20900-MONOMER	AT2G20900	Q9C5E5	diacylglycerol kinase	
AT2G31810-MONOMER	AT2G31810	Q93YZ7	AT2G31810	
AT2G43580-MONOMER	AT2G43580	O24598	chitinase	
GQT-5231-MONOMER	GQT-5231		AT3G14690.2	
AT2G46950-MONOMER	AT2G46950	O80729	AT2G46950	
GQT-3903-MONOMER	GQT-3903		AT1G70090.1	
AT1G17050-MONOMER	AT1G17050	Q76FS5	geranylgeranyl-diphosphate all-trans-nonaprenyl diphosphate synthase	
GQT-4844-MONOMER	GQT-4844		AT5G17780.2	
AT2G07695-MONOMER	AT2G07695	Q27GM0	AT2G07695	
AT3G53100-MONOMER	AT3G53100	Q0WPI9	hydrolase activity, acting on ester bonds	
AT4G35630-MONOMER	AT4G35630	Q96255		
AT3G14680-MONOMER	AT3G14680	Q9LUC6	AT3G14680	
AT3G61510-MONOMER	AT3G61510	Q06429	AT3G61510	
AT5G51490-MONOMER	AT5G51490	Q9FHN5	pectinesterase	
AT1G47578-MONOMER	AT1G47578	P0C7R2	AT1G47578	
AT2G41480-MONOMER	AT2G41480	O80822	peroxidase	
CPLX-4583				
AT4G35000-MONOMER	AT4G35000	Q42564	L-ascorbate peroxidase	
AT5G58240-MONOMER	AT5G58240	Q84WL2	adenylylsulfate sulfohydrolase	
MONOMER-14118	G-10790	Q9C9P4	3-ketoacyl-ACP synthase subunit	
AT2G19860-MONOMER	AT2G19860	P93834	hexokinase//glucokinase	
AT3G14620-MONOMER	AT3G14620	Q9LUD2	AT3G14620	
AT2G43760-MONOMER	AT2G43760	O22827	MPT synthase large subunit	
GQT-1562-MONOMER	GQT-1562	Q9FXK7	AT1G25054.1	
AT5G61320-MONOMER	AT5G61320	Q9FLK1	AT5G61320	
AT5G56640-MONOMER	AT5G56640	Q9FJU4	AT5G56640	
AT2G28470-MONOMER	AT2G28470	Q9SCV4	beta-galactosidase	
GQT-5429-MONOMER	GQT-5429		AT2G31865.2	
GQT-5063-MONOMER	GQT-5063		AT3G14640.2	
GQT-5558-MONOMER	GQT-5558		AT1G64110.2	
AT3G19160-MONOMER	AT3G19160	Q9LJL4	adenylate dimethylallyltransferase	isopentenyltransferase 8
AT5G36150-MONOMER	AT5G36150	Q9LVY2	lupeol synthase	
GQT-4433-MONOMER	GQT-4433		AT3G55100.1	
AT4G36890-MONOMER	AT4G36890	Q8L707	transferase, transferring glycosyl groups	
GQT-4553-MONOMER	GQT-4553		AT2G33380.1	
AT3G20500-MONOMER	AT3G20500	Q9LJU7	acid phosphatase	
AT5G01670-MONOMER	AT5G01670	Q3E9M9	oxidoreductase	
GQT-4755-MONOMER	GQT-4755		AT1G32975.1	
GQT-5261-MONOMER	GQT-5261		AT1G69520.2	
MONOMERQT-4120				
AT5G56330-MONOMER	AT5G56330	Q9FM99	carbonate dehydratase	
AT1G47990-MONOMER	AT1G47990		C19 gibberellin 2-oxidase	C19 gibberellin 2-beta-dioxygenase, C(19) gibberellin 2-beta-dioxygenase
AT1G45130-MONOMER	AT1G45130	Q9MAJ7	beta-galactosidase	
GQT-401-MONOMER	GQT-401	Q4VCM1	AT1G04010.1	
AT3G04000-MONOMER	AT3G04000	Q9SQR2	aldehyde reductase (chloroplastic)	
AT5G04230-MONOMER	AT5G04230		phenylalanine ammonia-lyase	
GQT-4847-MONOMER	GQT-4847		AT3G52430.1	
AT5G45180-MONOMER	AT5G45180	Q9FKE7	monooxygenase	
ATCG00340-MONOMER	ATCG00340		PsaB	
AT1G18870-MONOMER	AT1G18870		isochorismate synthase	
AT1G77330-MONOMER	AT1G77330	Q0WPW4		
AT4G24000-MONOMER	AT4G24000	Q8VYR4	cellulose synthase	
GQT-5419-MONOMER	GQT-5419		AT3G47060.1	
GQT-5236-MONOMER	GQT-5236		AT1G36005.1	
SAX1-MONOMER	SAX1			
AT5G38970-MONOMER	AT5G38970	Q9FMA5		steroid-6-oxidase, CYP85A1, BR6ox, AtBR6ox, 6-deoxycastasterone C6-oxidase, steroid C6-oxidase
GQT-3947-MONOMER	GQT-3947		AT1G71990.1	
AT1G58290-MONOMER	AT1G58290	P42804	glutamyl-tRNA reductase	GluTR
AT3G03640-MONOMER	AT3G03640	O82772	hydrolase, hydrolyzing O-glycosyl compounds	
GQT-5197-MONOMER	GQT-5197		AT5G20950.3	
AT3G13900-MONOMER	AT3G13900	Q9LVK9	ATPase, coupled to transmembrane movement of ions, phosphorylative mechanism	
AT1G24070-MONOMER	AT1G24070	Q9LR87	cellulose synthase	
CPLX-1967			debranching enzyme	
GQT-4483-MONOMER	GQT-4483		AT1G53390.1	
AT4G16770-MONOMER	AT4G16770	C0Z2M1	oxidoreductase, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors	
GQT-5026-MONOMER	GQT-5026		AT3G61650.1	
AT1G74470-MONOMER	AT1G74470	Q9CA67	geranylgeranyl reductase	
GQT-4808-MONOMER	GQT-4808		AT2G21860.1	
GQT-421-MONOMER	GQT-421	Q9LYZ5	AT5G02900.1	
GQT-3915-MONOMER	GQT-3915		AT3G04880.1	
GQT-5249-MONOMER	GQT-5249		AT3G07130.2	
AT5G42260-MONOMER	AT5G42260	Q9FH03	hydrolase, hydrolyzing O-glycosyl compounds	
AT1G80380-MONOMER	AT1G80380	Q944I4	glycerate kinase	glycerate kinase
GQT-5119-MONOMER	GQT-5119		AT2G33980.3	
GQT-5431-MONOMER	GQT-5431		AT4G23940.1	
AT1G59900-MONOMER	AT1G59900	P52901	pyruvate dehydrogenase (acetyl-transferring)	
GQT-4103-MONOMER	GQT-4103		AT2G11890.1	
AT5G59590-MONOMER	AT5G59590		UDP-glycosyltransferase	
GQT-5242-MONOMER	GQT-5242		AT1G30000.2	
AT1G55510-MONOMER	AT1G55510	Q9SAV3	alpha-ketoacid dehydrogenase	
AT3G43220-MONOMER	AT3G43220	Q7XZU2	phosphatidylinositol-4,5-bisphosphate 5-phosphatase	
GQT-4846-MONOMER	GQT-4846		AT1G11755.1	
AT2G27570-MONOMER	AT2G27570	Q8RUC1	sulfotransferase	
AT2G30575-MONOMER	AT2G30575		polygalacturonate 4-alpha-galacturonosyltransferase	
GQT-5263-MONOMER	GQT-5263		AT5G02080.5	
GQT-4784-MONOMER	GQT-4784		AT5G07270.1	
GQT-4826-MONOMER	GQT-4826		AT1G71880.1	
GQT-5207-MONOMER	GQT-5207		AT1G14520.3	
AT4G35820-MONOMER	AT4G35820	Q9SZT0	oxidoreductase, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors	
AT1G22210-MONOMER	AT1G22210		trehalose-phosphatase	
AT1G68760-MONOMER	AT1G68760	Q9CA40	8-oxo-dGTP pyrophosphohydrolase	
AT1G08550-MONOMER	AT1G08550	Q39249	violaxanthin de-epoxidase	At1g08550
GQT-2604-MONOMER	GQT-2604	Q9LFQ0	AT5G15050.1	
AT4G00400-MONOMER	AT4G00400		glycerol-3-phosphate O-acyltransferase	
AT1G30530-MONOMER	AT1G30530	Q9S9P6		
GQT-2840-MONOMER	GQT-2840	Q5KS41	AT5G53390.1	
AT5G04980-MONOMER	AT5G04980	A8MR21	hydrolase	
GQT-2401-MONOMER	GQT-2401	Q9FJY6	AT5G66530.1	
GQT-3700-MONOMER	GQT-3700		AT5G58770.1	
AT3G01640-MONOMER	AT3G01640		glucuronokinase	
CPLX-7018				
AT3G28490-MONOMER	AT3G28490	Q84W84	oxidoreductase, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors	
AT3G54420-MONOMER	AT3G54420	Q9M2U5	chitinase	
AT2G04450-MONOMER	AT2G04450	Q9SJC4	NADH pyrophosphatase	NADH pyrophosphohydrolase
AT4G02300-MONOMER	AT4G02300	O81415	pectinesterase	
AT1G43670-MONOMER	AT1G43670	Q9MA79	fructose-1,6-bisphosphatase	cytosolic fructose-1,6-bisphosphatase
SUCC-ACP			succinyl-ACP	B1094
GQT-4472-MONOMER	GQT-4472		AT3G16340.1	
CPLXQT-51			NAD+-dependent isocitrate dehydrogenase	
AT1G62380-MONOMER	AT1G62380		1-aminocyclopropane-1-carboxylate oxidase	
AT3G22425-MONOMER	AT3G22425		imidazoleglycerol-phosphate dehydratase	
AT5G10870-MONOMER	AT5G10870	Q9S7H4	chorismate mutase	
AT2G43570-MONOMER	AT2G43570	O24603	chitinase	
AT1G23360-MONOMER	AT1G23360	Q3ED65	2-phytyl-1,4-naphthoquinone methyltransferase	
AT4G37980-MONOMER	AT4G37980	Q02971	oxidoreductase	
AT3G20080-MONOMER	AT3G20080	Q9LJZ2	AT3G20080	
GQT-4965-MONOMER	GQT-4965		AT4G27420.1	
AT5G55630-MONOMER	AT5G55630	Q8LBL1		At5g55630, calcium-activated outward-rectifying potassium channel 1, vacoular K+ channel
AT1G24735-MONOMER	AT1G24735	Q9FXJ9	O-methyltransferase	
GQT-4557-MONOMER	GQT-4557		AT4G25250.1	
AT1G03980-MONOMER	AT1G03980	Q9ZWB7	glutathione gamma-glutamylcysteinyltransferase	
GQT-5311-MONOMER	GQT-5311		AT2G37700.3	
GQT-3124-MONOMER	GQT-3124		AT3G07720.1	
GQT-4001-MONOMER	GQT-4001		AT4G29070.1	
AT5G37850-MONOMER	AT5G37850		SOS4 subunit	pyridoxal kinase
AT2G45220-MONOMER	AT2G45220	O22149	pectinesterase	
GQT-5495-MONOMER	GQT-5495		AT3G13180.1	
GQT-4970-MONOMER	GQT-4970		AT3G03240.1	
AT2G18950-MONOMER	AT2G18950			
AT5G05890-MONOMER	AT5G05890	Q9FI97	UDP-glycosyltransferase	
GQT-5274-MONOMER	GQT-5274		AT3G23470.2	
GQT-1032-MONOMER	GQT-1032	Q9LW51	AT3G23460.1	
AT1G36280-MONOMER	AT1G36280	Q8GUN7	adenylosuccinate lyase	
ATCG00890-MONOMER	ATCG00890	P0CC32	NADH dehydrogenase (ubiquinone)	
AT1G18360-MONOMER	AT1G18360	Q8VYJ0	hydrolase	
CPLX-1821				diacylglycerol acyltransferase, DGAT
AT2G04440-MONOMER	AT2G04440	Q9SJC5	catalytic	
GQT-5480-MONOMER	GQT-5480		AT3G61760.1	
AT4G22300-MONOMER	AT4G22300	Q8GYK2	carboxylic ester hydrolase	carboxylesterase
AT5G57030-MONOMER	AT5G57030	Q38932		AT5G57030
AT3G16170-MONOMER	AT3G16170	Q9LW70	AT3G16170	
AT2G41490-MONOMER	AT2G41490	O22211	UDP-N-acetylglucosamine:dolichyl-phosphate N-acetylglucosaminephosphotransferase	UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase
AT2G24800-MONOMER	AT2G24800	Q9SK52	peroxidase	
ATMG00160-MONOMER	ATMG00160	P93285	complex IV subunit 2	cytochrome-c oxidase
AT3G10340-MONOMER	AT3G10340		phenylalanine ammonia ligase	
AT1G30730-MONOMER	AT1G30730	Q9SA88	electron carrier	
GQT-4747-MONOMER	GQT-4747		AT3G20790.1	
MONOMER-AT2G01180	AT2G01180	Q9ZU49	lipid phosphatidate phosphatase	
AT1G65610-MONOMER	AT1G65610	O04478	hydrolase, hydrolyzing O-glycosyl compounds	
AT1G60590-MONOMER	AT1G60590	O22699	AT1G60590	
GQT-4065-MONOMER	GQT-4065		AT3G62930.1	
AT3G19710-MONOMER	AT3G19710	Q9LE06	methionine-oxo-acid transaminase	
GQT-5202-MONOMER	GQT-5202		AT1G48660.2	
AT1G12900-MONOMER	AT1G12900		glyceraldehyde-3-phosphate dehydrogenase	
AT5G54770-MONOMER	AT5G54770		thiazole synthase subunit	
GQT-722-MONOMER	GQT-722	Q9LVA3	AT5G62360.1	
MONOMER-16766				
AT2G30840-MONOMER	AT2G30840	O80851	1-aminocyclopropane-1-carboxylate oxidase	
GQT-5386-MONOMER	GQT-5386		AT1G37150.9	
AT1G09480-MONOMER	AT1G09480	O80531	dehydrogenase	
AT4G34250-MONOMER	AT4G34250	Q9SYZ0	acyltransferase	
AT1G71380-MONOMER	AT1G71380	Q9C9H5	hydrolase, hydrolyzing O-glycosyl compounds	
AT1G16410-MONOMER	AT1G16410	Q949U1	CYP79F1	oxidoreductase, acting on paired donors, with incorporation or reduction of molecular oxygen, NADH or NADPH as one donor, and incorporation of one atom of oxygen
AT2G12190-MONOMER	AT2G12190	Q9ZUQ6	AT2G12190	
GQT-4219-MONOMER	GQT-4219		AT3G03650.1	
AT4G11290-MONOMER	AT4G11290	Q9SUT2	peroxidase	
GQT-1895-MONOMER	GQT-1895	Q9FHC8	AT5G52320.1	
GQT-5259-MONOMER	GQT-5259		AT4G38990.2	
AT5G38430-MONOMER	AT5G38430		RUBISCO small subunit	ribulose-bisphosphate carboxylase, RbcS1B, AT5G38430, RBCS
GQT-1611-MONOMER	GQT-1611	Q9FLD7	beta-glucuronosyltransferase 14A	AT5G39990.1, AtGlcAT14A
AT5G22410-MONOMER	AT5G22410	Q9FMR0	peroxidase	
AT3G19270-MONOMER	AT3G19270	Q9LJK2		ABA 8'-hydroxylase, CYP707A4
AT3G48580-MONOMER	AT3G48580	Q9SMP1	hydrolase, acting on glycosyl bonds	
AT2G14750-MONOMER	AT2G14750	Q43295		
AT3G28740-MONOMER	AT3G28740	Q9LHA1	AT3G28740	
AT5G61740-MONOMER	AT5G61740	Q9FLT4	ATPase, coupled to transmembrane movement of substances	
AT1G73050-MONOMER	AT1G73050	Q9SSM2	oxidoreductase, acting on CH-OH group of donors	
AT2G40300-MONOMER	AT2G40300	Q9S756	AT2G40300	
GQT-5444-MONOMER	GQT-5444		AT1G72590.1	
AT1G24110-MONOMER	AT1G24110	O48677	peroxidase	
AT1G67070-MONOMER	AT1G67070	Q9FZH5	mannose-6-phosphate isomerase	
AT2G06050-MONOMER	AT2G06050		12-oxophytodienoate reductase	OPDA reductase
AT4G16270-MONOMER	AT4G16270	O23474	peroxidase	
GQT-5054-MONOMER	GQT-5054		AT3G28922.1	
AT4G12430-MONOMER	AT4G12430		trehalose-phosphatase	
GQT-4896-MONOMER	GQT-4896		AT5G62840.1	
AT2G47040-MONOMER	AT2G47040	Q5MFV8	pectinesterase	
GQT-5193-MONOMER	GQT-5193		AT1G58370.2	
GQT-5230-MONOMER	GQT-5230		AT4G15233.1	
CPLX-822			glycine decarboxylase	
AT2G45630-MONOMER	AT2G45630	Q67Y01	oxidoreductase, acting on the CH-OH group of donors, NAD or NADP as acceptor	
GQT-4033-MONOMER	GQT-4033		AT1G06830.1	
AT2G39410-MONOMER	AT2G39410	O80628	hydrolase	
GQT-4841-MONOMER	GQT-4841		AT3G29720.1	
GQT-5488-MONOMER	GQT-5488		AT1G43800.1	
AT2G42310-MONOMER	AT2G42310	Q9SLC8	NADH-ubiquinone oxidoreductase subunit	NADH-ubiquinone oxidoreductase subunit
AT5G13430-MONOMER	AT5G13430	Q94JS0	AT5G13430	
MONOMER-3245	AT1G06570		4-hydroxyphenylpyruvate dioxygenase	
GQT-5358-MONOMER	GQT-5358		AT1G11860.3	
AT1G06120-MONOMER	AT1G06120	Q9FPD5	oxidoreductase	AtADS1.4, acyl-coenzyme A desaturase-like 1.4
AT3G16910-MONOMER	AT3G16910	Q8VZF1	acetate-CoA ligase	
AT2G32530-MONOMER	AT2G32530	Q8RX83	cellulose synthase	
AT4G30580-MONOMER	AT4G30580		1-acylglycerol-3-phosphate O-acyltransferase	
AT2G29350-MONOMER	AT2G29350	Q9ZW18	alcohol dehydrogenase	
GQT-1006-MONOMER	GQT-1006	Q8VY84	AT3G60180.1	
GQT-5505-MONOMER	GQT-5505		AT5G61390.1	
AT5G35790-MONOMER	AT5G35790		glucose-6-phosphate 1-dehydrogenase	glucose-6-phosphate dehydrogenase
AT4G36430-MONOMER	AT4G36430	O23237	peroxidase	
GQT-1911-MONOMER	GQT-1911	Q9ZVB7	AT2G41300.1	
AT5G24410-MONOMER	AT5G24410	Q9FIN1	6-phosphogluconolactonase	
GQT-498-MONOMER	GQT-498	Q8GRI1	AT5G26780.2	
AT1G16300-MONOMER	AT1G16300		glyceraldehyde-3-phosphate dehydrogenase	
GQT-4375-MONOMER	GQT-4375		AT2G21370.1	
AT1G21530-MONOMER	AT1G21530	Q9LPK7	AT1G21530	
AT5G38020-MONOMER	AT5G38020	Q84MB1	S-adenosylmethionine-dependent methyltransferase	
GQT-5469-MONOMER	GQT-5469		AT1G66040.1	
AT4G37830-MONOMER	AT4G37830	Q9SZT8	complex IV subunit 6a	cytochrome-c oxidase
GQT-4241-MONOMER	GQT-4241		AT1G53290.1	
GQT-4822-MONOMER	GQT-4822		AT4G22305.1	
AT1G78570-MONOMER	AT1G78570	Q9SYM5		
GQT-4612-MONOMER	GQT-4612		AT3G62130.1	
GQT-4249-MONOMER	GQT-4249		AT3G62040.1	
AT2G26710-MONOMER	AT2G26710		steroid hydroxylase	CYP734A1, CYP72B1 (previously called)
GQT-4309-MONOMER	GQT-4309		AT3G50290.1	
GQT-4072-MONOMER	GQT-4072		AT1G07850.1	
GQT-2113-MONOMER	GQT-2113	Q6DBN0	AT3G58130.1	
GQT-4798-MONOMER	GQT-4798		AT2G29940.1	
AT5G61290-MONOMER	AT5G61290	Q9FLK4	monooxygenase	
AT4G23600-MONOMER	AT4G23600	Q9SUR6	cystathionine beta-lyase	
AT5G38420-MONOMER	AT5G38420		RUBISCO small subunit	ribulose-bisphosphate carboxylase, RbcS2B, AT5G38420, RBCS
AT5G38100-MONOMER	AT5G38100	Q9LS10	S-adenosylmethionine-dependent methyltransferase	
GQT-2300-MONOMER	GQT-2300	Q9FHN6	AT5G51480.1	
AT4G25840-MONOMER	AT4G25840	Q8L8P9	hydrolase	
AT2G24180-MONOMER	AT2G24180	O65787	AT2G24180	
GQT-3929-MONOMER	GQT-3929		AT3G15830.1	
AT2G19590-MONOMER	AT2G19590		1-aminocyclopropane-1-carboxylate oxidase	
AT2G29720-MONOMER	AT2G29720	O82384	monooxygenase	
AT3G11170-MONOMER	AT3G11170	P46310	omega-3 fatty acid desaturase	
AT1G66020-MONOMER	AT1G66020	Q9C8E3	lyase	
AT3G07850-MONOMER	AT3G07850	P49063	polygalacturonase	
AT2G14690-MONOMER	AT2G14690	Q680B7	hydrolase, hydrolyzing O-glycosyl compounds	
AT2G15350-MONOMER	AT2G15350	Q9SJP6	AT2G15350	
AT1G36160-MONOMER	AT1G36160	Q38970	acetyl-CoA carboxylase	
AT1G12240-MONOMER	AT1G12240	Q39041	beta-fructofuranosidase	
GQT-5372-MONOMER	GQT-5372		AT1G79500.1	
